Alert ID,Ticker,Name,Description,Time,Webhook status
4242001278,"ICMARKETS:GBPUSD, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""GBPUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":1.3354744288,""sl"":1.33015851,""rr"":""2.99:1""}}",2026-03-16T22:21:07Z,Webhook delivery failed — 404 Not Found
4241953027,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""EURUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":1.1536233831,""sl"":1.14905979,""rr"":""2.97:1""}}",2026-03-16T22:05:01Z,Webhook delivery failed — 404 Not Found
4242008720,"ICMARKETS:USDJPY, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""USDJPY"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":158.7972849682,""sl"":159.344185,""rr"":""2.44:1""}}",2026-03-16T20:51:01Z,Webhook delivery failed — 404 Not Found
4242010891,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""GBPJPY"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":212.1391764372,""sl"":211.644144,""rr"":""1.34:1""}}",2026-03-16T18:55:00Z,Webhook delivery failed — 404 Not Found
4241953027,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""EURUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":1.1516829334,""sl"":1.14792093,""rr"":""2.27:1""}}",2026-03-16T18:47:00Z,Webhook delivery failed — 404 Not Found
4242008720,"ICMARKETS:USDJPY, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""USDJPY"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":159.0810776616,""sl"":159.461302,""rr"":""1.39:1""}}",2026-03-16T18:46:01Z,Webhook delivery failed — 404 Not Found
4242001278,"ICMARKETS:GBPUSD, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""GBPUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":1.332892449,""sl"":1.32867999,""rr"":""2.17:1""}}",2026-03-16T18:46:01Z,Webhook delivery failed — 404 Not Found
4242008720,"ICMARKETS:USDJPY, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""USDJPY"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":159.6449128177,""sl"":158.977863,""rr"":""3.19:1""}}",2026-03-16T18:11:01Z,Webhook delivery failed — 404 Not Found
4242010891,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""GBPJPY"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":212.2828763624,""sl"":211.512276,""rr"":""2.64:1""}}",2026-03-16T17:30:00Z,Webhook delivery failed — 404 Not Found
4241953027,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""ABC_Pattern_v2"",""strategy_id"":""abc_geometric"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.1478603568,""sl"":1.15117002,""rr"":""1.88:1""}}",2026-03-16T16:37:00Z,Webhook delivery failed — 404 Not Found
