UTC,Open,High,Low,Close,Volume
01.04.2026 06:50:00.000 UTC,1.32839,1.32878,1.32805,1.32861,698.1500000000001
01.04.2026 06:55:00.000 UTC,1.32861,1.32893,1.32851,1.32886,1105.8
01.04.2026 07:00:00.000 UTC,1.32888,1.32912,1.32805,1.3284,1662.3200000000002
01.04.2026 07:05:00.000 UTC,1.3284,1.32845,1.3277,1.32816,814.66
01.04.2026 07:10:00.000 UTC,1.32818,1.32829,1.32772,1.32817,727.79
01.04.2026 07:15:00.000 UTC,1.32815,1.32864,1.3279,1.32862,567.24
01.04.2026 07:20:00.000 UTC,1.32863,1.32908,1.32807,1.32809,763.16
01.04.2026 07:25:00.000 UTC,1.32811,1.32821,1.32752,1.3277,510.09999999999997
01.04.2026 07:30:00.000 UTC,1.32769,1.32814,1.32756,1.32776,769.5
01.04.2026 07:35:00.000 UTC,1.32776,1.32843,1.32722,1.3279,898.06
01.04.2026 07:40:00.000 UTC,1.3279,1.32815,1.32751,1.32804,728.94
01.04.2026 07:45:00.000 UTC,1.32802,1.32873,1.32634,1.32653,1181.58
01.04.2026 07:50:00.000 UTC,1.32654,1.32708,1.32625,1.32686,1039.65
01.04.2026 07:55:00.000 UTC,1.32687,1.32715,1.32641,1.32653,1054.13
01.04.2026 08:00:00.000 UTC,1.32651,1.32805,1.32611,1.32779,1367.7900000000002
01.04.2026 08:05:00.000 UTC,1.32778,1.32806,1.32715,1.32722,863.98
01.04.2026 08:10:00.000 UTC,1.32724,1.32725,1.32682,1.32694,696.21
01.04.2026 08:15:00.000 UTC,1.32695,1.32768,1.32659,1.32741,854.54
01.04.2026 08:20:00.000 UTC,1.3274,1.32817,1.3274,1.32817,548.13
01.04.2026 08:25:00.000 UTC,1.32816,1.32861,1.32811,1.32861,568.08
01.04.2026 08:30:00.000 UTC,1.32865,1.33002,1.32854,1.32956,1026.0800000000002
01.04.2026 08:35:00.000 UTC,1.32958,1.32986,1.32921,1.32986,632.01
01.04.2026 08:40:00.000 UTC,1.32988,1.33004,1.32944,1.32997,533.14
01.04.2026 08:45:00.000 UTC,1.32997,1.32998,1.32948,1.32965,505.2
01.04.2026 08:50:00.000 UTC,1.32965,1.32995,1.32863,1.32921,631.23
01.04.2026 08:55:00.000 UTC,1.3292,1.32949,1.32867,1.32886,979.92
01.04.2026 09:00:00.000 UTC,1.32885,1.32959,1.32878,1.32935,859.83
01.04.2026 09:05:00.000 UTC,1.32935,1.3295,1.32875,1.32875,619.29
01.04.2026 09:10:00.000 UTC,1.32876,1.32903,1.32822,1.32856,752.95
01.04.2026 09:15:00.000 UTC,1.32856,1.32863,1.32788,1.32806,548.29
01.04.2026 09:20:00.000 UTC,1.32808,1.32829,1.32772,1.32802,543.0200000000001
01.04.2026 09:25:00.000 UTC,1.32801,1.32839,1.32792,1.32813,666.84
01.04.2026 09:30:00.000 UTC,1.32812,1.32845,1.32785,1.32818,631.15
01.04.2026 09:35:00.000 UTC,1.32819,1.32867,1.32806,1.32854,471.79
01.04.2026 09:40:00.000 UTC,1.32854,1.32877,1.32811,1.32816,647.3399999999999
01.04.2026 09:45:00.000 UTC,1.3281,1.32919,1.3281,1.32919,445.04999999999995
01.04.2026 09:50:00.000 UTC,1.32918,1.32948,1.32892,1.32911,702.26
01.04.2026 09:55:00.000 UTC,1.32915,1.32952,1.32875,1.32927,1025.43
01.04.2026 10:00:00.000 UTC,1.3293,1.32984,1.32927,1.32967,547.21
01.04.2026 10:05:00.000 UTC,1.32967,1.33063,1.32964,1.32993,730.8799999999999
01.04.2026 10:10:00.000 UTC,1.32995,1.33066,1.32994,1.33038,459.36
01.04.2026 10:15:00.000 UTC,1.33036,1.33087,1.33017,1.33076,466.69000000000005
01.04.2026 10:20:00.000 UTC,1.33077,1.33122,1.33058,1.33095,488.02
01.04.2026 10:25:00.000 UTC,1.33096,1.33107,1.33062,1.33097,653.36
01.04.2026 10:30:00.000 UTC,1.33099,1.33143,1.33072,1.33095,371.44000000000005
01.04.2026 10:35:00.000 UTC,1.33094,1.3311,1.33075,1.33076,474.07000000000005
01.04.2026 10:40:00.000 UTC,1.33076,1.33142,1.33072,1.33135,742.5
01.04.2026 10:45:00.000 UTC,1.33134,1.33185,1.33124,1.33135,720.73
01.04.2026 10:50:00.000 UTC,1.33134,1.33138,1.33086,1.33104,481.68999999999994
01.04.2026 10:55:00.000 UTC,1.33103,1.33103,1.33003,1.33015,1104.72
01.04.2026 11:00:00.000 UTC,1.33015,1.33079,1.32986,1.33059,820.7599999999999
01.04.2026 11:05:00.000 UTC,1.3306,1.33117,1.33028,1.33116,526.49
01.04.2026 11:10:00.000 UTC,1.33117,1.33148,1.331,1.33138,369.22
01.04.2026 11:15:00.000 UTC,1.33139,1.33156,1.33109,1.33156,335.62
01.04.2026 11:20:00.000 UTC,1.33155,1.33156,1.33083,1.33115,330.78999999999996
01.04.2026 11:25:00.000 UTC,1.33115,1.33139,1.33109,1.33129,81.45
