UTC,Open,High,Low,Close,Volume
01.04.2026 02:45:00.000 UTC,158.707,158.707,158.68,158.692,186
01.04.2026 02:50:00.000 UTC,158.69,158.691,158.659,158.689,197.62
01.04.2026 02:55:00.000 UTC,158.689,158.73,158.676,158.723,334.65
01.04.2026 03:00:00.000 UTC,158.725,158.747,158.708,158.71,421.78
01.04.2026 03:05:00.000 UTC,158.71,158.718,158.66,158.662,271.22
01.04.2026 03:10:00.000 UTC,158.661,158.668,158.592,158.622,471.62
01.04.2026 03:15:00.000 UTC,158.62,158.63,158.585,158.591,269.78
01.04.2026 03:20:00.000 UTC,158.589,158.632,158.588,158.622,147.3
01.04.2026 03:25:00.000 UTC,158.62,158.657,158.609,158.654,254.70000000000002
01.04.2026 03:30:00.000 UTC,158.654,158.713,158.654,158.713,393.15
01.04.2026 03:35:00.000 UTC,158.712,158.727,158.705,158.724,248.85
01.04.2026 03:40:00.000 UTC,158.725,158.75,158.72,158.746,210.9
01.04.2026 03:45:00.000 UTC,158.746,158.819,158.746,158.811,318.75
01.04.2026 03:50:00.000 UTC,158.811,158.847,158.811,158.829,238.8
01.04.2026 03:55:00.000 UTC,158.828,158.86,158.826,158.859,290.69
01.04.2026 04:00:00.000 UTC,158.858,158.888,158.844,158.867,199.94
01.04.2026 04:05:00.000 UTC,158.868,158.87,158.809,158.847,258.9
01.04.2026 04:10:00.000 UTC,158.847,158.879,158.845,158.868,171.19
01.04.2026 04:15:00.000 UTC,158.869,158.931,158.864,158.908,373.87
01.04.2026 04:20:00.000 UTC,158.909,158.921,158.881,158.883,359.14
01.04.2026 04:25:00.000 UTC,158.882,158.908,158.879,158.891,182.89999999999998
01.04.2026 04:30:00.000 UTC,158.894,158.935,158.893,158.933,291.08
01.04.2026 04:35:00.000 UTC,158.933,158.933,158.882,158.882,210.64
01.04.2026 04:40:00.000 UTC,158.887,158.887,158.831,158.831,204.62
01.04.2026 04:45:00.000 UTC,158.828,158.854,158.787,158.789,339.52
01.04.2026 04:50:00.000 UTC,158.789,158.82,158.788,158.818,218.74
01.04.2026 04:55:00.000 UTC,158.819,158.831,158.78,158.782,361.24
01.04.2026 05:00:00.000 UTC,158.783,158.845,158.78,158.831,402.91999999999996
01.04.2026 05:05:00.000 UTC,158.832,158.87,158.825,158.848,343.92
01.04.2026 05:10:00.000 UTC,158.849,158.91,158.845,158.91,286.67
01.04.2026 05:15:00.000 UTC,158.908,158.92,158.861,158.863,311.46999999999997
01.04.2026 05:20:00.000 UTC,158.863,158.87,158.823,158.83,290.62
01.04.2026 05:25:00.000 UTC,158.83,158.841,158.791,158.793,345.21000000000004
01.04.2026 05:30:00.000 UTC,158.791,158.825,158.779,158.794,401.1
01.04.2026 05:35:00.000 UTC,158.796,158.796,158.733,158.739,375.73
01.04.2026 05:40:00.000 UTC,158.739,158.755,158.709,158.718,300.22
01.04.2026 05:45:00.000 UTC,158.716,158.723,158.642,158.642,381.79999999999995
01.04.2026 05:50:00.000 UTC,158.642,158.671,158.615,158.671,697.48
01.04.2026 05:55:00.000 UTC,158.669,158.695,158.653,158.676,410.51
01.04.2026 06:00:00.000 UTC,158.673,158.676,158.625,158.666,802.8899999999999
01.04.2026 06:05:00.000 UTC,158.666,158.685,158.614,158.638,538.93
01.04.2026 06:10:00.000 UTC,158.642,158.666,158.601,158.611,424.41999999999996
01.04.2026 06:15:00.000 UTC,158.61,158.655,158.597,158.61,430.95
01.04.2026 06:20:00.000 UTC,158.61,158.623,158.508,158.519,654.38
01.04.2026 06:25:00.000 UTC,158.518,158.528,158.407,158.435,1151.75
01.04.2026 06:30:00.000 UTC,158.434,158.434,158.323,158.404,1376.4399999999998
01.04.2026 06:35:00.000 UTC,158.408,158.45,158.356,158.429,1270.98
01.04.2026 06:40:00.000 UTC,158.431,158.431,158.35,158.365,940.69
01.04.2026 06:45:00.000 UTC,158.366,158.397,158.301,158.352,1301.82
01.04.2026 06:50:00.000 UTC,158.352,158.414,158.314,158.327,1174.37
01.04.2026 06:55:00.000 UTC,158.327,158.345,158.287,158.307,968.9999999999999
01.04.2026 07:00:00.000 UTC,158.306,158.369,158.271,158.315,1237.68
01.04.2026 07:05:00.000 UTC,158.319,158.374,158.319,158.344,940.4100000000001
01.04.2026 07:10:00.000 UTC,158.347,158.388,158.311,158.315,766.48
01.04.2026 07:15:00.000 UTC,158.317,158.366,158.283,158.365,918.9
01.04.2026 07:20:00.000 UTC,158.362,158.436,158.355,158.432,1006.61
01.04.2026 07:25:00.000 UTC,158.432,158.439,158.396,158.424,758.95
01.04.2026 07:30:00.000 UTC,158.431,158.46,158.387,158.391,675.5699999999999
01.04.2026 07:35:00.000 UTC,158.391,158.432,158.353,158.398,975.09
01.04.2026 07:40:00.000 UTC,158.404,158.452,158.374,158.399,788.4799999999999
01.04.2026 07:45:00.000 UTC,158.406,158.578,158.372,158.564,1399.77
01.04.2026 07:50:00.000 UTC,158.565,158.628,158.537,158.628,1467.62
01.04.2026 07:55:00.000 UTC,158.627,158.792,158.605,158.776,2020.92
01.04.2026 08:00:00.000 UTC,158.782,158.871,158.687,158.703,1469.97
01.04.2026 08:05:00.000 UTC,158.704,158.747,158.689,158.715,1308.3400000000001
01.04.2026 08:10:00.000 UTC,158.715,158.749,158.682,158.728,732.05
01.04.2026 08:15:00.000 UTC,158.73,158.748,158.645,158.683,1034.3400000000001
01.04.2026 08:20:00.000 UTC,158.685,158.692,158.624,158.624,575.02
01.04.2026 08:25:00.000 UTC,158.629,158.656,158.602,158.654,513.9200000000001
