UTC,Open,High,Low,Close,Volume
01.04.2026 02:40:00.000 UTC,1.91415,1.91461,1.91402,1.91451,582.15
01.04.2026 02:45:00.000 UTC,1.91449,1.91465,1.91411,1.9146,492.75
01.04.2026 02:50:00.000 UTC,1.91459,1.91494,1.91425,1.91459,556.35
01.04.2026 02:55:00.000 UTC,1.91462,1.91561,1.91452,1.91555,560.7
01.04.2026 03:00:00.000 UTC,1.9155,1.91597,1.91499,1.91535,828.67
01.04.2026 03:05:00.000 UTC,1.91532,1.91548,1.91509,1.91527,394.65
01.04.2026 03:10:00.000 UTC,1.91525,1.91545,1.915,1.91533,437.4
01.04.2026 03:15:00.000 UTC,1.91536,1.91577,1.91531,1.91535,548.55
01.04.2026 03:20:00.000 UTC,1.91547,1.91578,1.91525,1.91563,461.09999999999997
01.04.2026 03:25:00.000 UTC,1.91566,1.91704,1.91566,1.91702,540.4499999999999
01.04.2026 03:30:00.000 UTC,1.91703,1.91738,1.91663,1.91671,483.9
01.04.2026 03:35:00.000 UTC,1.91671,1.91678,1.91602,1.91628,525.45
01.04.2026 03:40:00.000 UTC,1.9163,1.91695,1.91625,1.91685,386.40000000000003
01.04.2026 03:45:00.000 UTC,1.91682,1.91746,1.91671,1.91728,485.7
01.04.2026 03:50:00.000 UTC,1.91729,1.9174,1.91641,1.91671,493.27
01.04.2026 03:55:00.000 UTC,1.91673,1.9172,1.91652,1.91653,464.99
01.04.2026 04:00:00.000 UTC,1.91653,1.91678,1.91636,1.91674,475.35
01.04.2026 04:05:00.000 UTC,1.91673,1.91721,1.91667,1.91715,262.05
01.04.2026 04:10:00.000 UTC,1.91717,1.91772,1.91715,1.91739,314.84999999999997
01.04.2026 04:15:00.000 UTC,1.91741,1.91796,1.91734,1.91765,511.4200000000001
01.04.2026 04:20:00.000 UTC,1.91765,1.91769,1.91727,1.91756,501.66999999999996
01.04.2026 04:25:00.000 UTC,1.91758,1.91775,1.91741,1.91747,469.27
01.04.2026 04:30:00.000 UTC,1.91748,1.91753,1.91716,1.91722,446.39
01.04.2026 04:35:00.000 UTC,1.91725,1.91759,1.91721,1.9175,580.11
01.04.2026 04:40:00.000 UTC,1.91751,1.91768,1.91748,1.91761,270.37
01.04.2026 04:45:00.000 UTC,1.9176,1.91786,1.91726,1.91747,505.5
01.04.2026 04:50:00.000 UTC,1.91746,1.9176,1.91732,1.91748,367.27
01.04.2026 04:55:00.000 UTC,1.9175,1.91841,1.91743,1.91839,433.47
01.04.2026 05:00:00.000 UTC,1.91835,1.91863,1.91777,1.91777,712.05
01.04.2026 05:05:00.000 UTC,1.91779,1.91786,1.91692,1.91719,654.96
01.04.2026 05:10:00.000 UTC,1.91721,1.91846,1.91715,1.91822,855.7399999999999
01.04.2026 05:15:00.000 UTC,1.91825,1.91837,1.91775,1.91812,592.8700000000001
01.04.2026 05:20:00.000 UTC,1.91815,1.91847,1.91803,1.91822,511.72
01.04.2026 05:25:00.000 UTC,1.91828,1.91832,1.91742,1.91746,900.35
01.04.2026 05:30:00.000 UTC,1.91748,1.91791,1.9169,1.91718,986.24
01.04.2026 05:35:00.000 UTC,1.91721,1.91774,1.91701,1.91771,832.4199999999998
01.04.2026 05:40:00.000 UTC,1.91767,1.91846,1.91753,1.91806,760.5
01.04.2026 05:45:00.000 UTC,1.91804,1.91855,1.91801,1.91851,580.49
01.04.2026 05:50:00.000 UTC,1.9185,1.91938,1.91835,1.91933,750.73
01.04.2026 05:55:00.000 UTC,1.91934,1.92027,1.91933,1.91959,1122.37
01.04.2026 06:00:00.000 UTC,1.91961,1.92023,1.91927,1.91972,1553.35
01.04.2026 06:05:00.000 UTC,1.91974,1.92003,1.91874,1.91899,1205.85
01.04.2026 06:10:00.000 UTC,1.91901,1.92006,1.91891,1.92002,1125.97
01.04.2026 06:15:00.000 UTC,1.92001,1.92037,1.91983,1.91998,1168.84
01.04.2026 06:20:00.000 UTC,1.91999,1.92005,1.91838,1.91873,1593.52
01.04.2026 06:25:00.000 UTC,1.91869,1.91897,1.9182,1.91852,1574.85
01.04.2026 06:30:00.000 UTC,1.91859,1.91862,1.91696,1.91727,1830.3
01.04.2026 06:35:00.000 UTC,1.91727,1.91764,1.91713,1.91719,1592.6999999999998
01.04.2026 06:40:00.000 UTC,1.91712,1.91739,1.91696,1.91711,1316.3999999999999
01.04.2026 06:45:00.000 UTC,1.91705,1.9171,1.91539,1.91541,1820.25
01.04.2026 06:50:00.000 UTC,1.91541,1.91657,1.91473,1.91485,1574.9
01.04.2026 06:55:00.000 UTC,1.91485,1.91491,1.91307,1.91326,2057.81
01.04.2026 07:00:00.000 UTC,1.91322,1.9149,1.91294,1.91485,2053.56
01.04.2026 07:05:00.000 UTC,1.91482,1.91525,1.91429,1.91493,1461.4500000000003
01.04.2026 07:10:00.000 UTC,1.91495,1.91597,1.91431,1.91431,1445.62
