UTC,Open,High,Low,Close,Volume
01.04.2026 07:00:00.000 UTC,0.237,0.24,0.237,0.24,0.42
01.04.2026 07:05:00.000 UTC,0.24,0.24,0.237,0.24,0.375
01.04.2026 07:10:00.000 UTC,0.24,0.24,0.24,0.24,0.22
01.04.2026 07:15:00.000 UTC,0.24,0.24,0.239,0.239,0.8800000000000001
01.04.2026 07:20:00.000 UTC,0.239,0.239,0.239,0.239,0.22
01.04.2026 07:25:00.000 UTC,0.239,0.239,0.239,0.239,
01.04.2026 07:30:00.000 UTC,0.239,0.24,0.239,0.239,0.33
01.04.2026 07:35:00.000 UTC,0.239,0.239,0.239,0.239,0.33
01.04.2026 07:40:00.000 UTC,0.239,0.239,0.238,0.239,0.77
01.04.2026 07:45:00.000 UTC,0.239,0.239,0.238,0.239,1.1
01.04.2026 07:50:00.000 UTC,0.238,0.238,0.235,0.238,0.265
01.04.2026 07:55:00.000 UTC,0.238,0.238,0.237,0.237,1.87
01.04.2026 08:00:00.000 UTC,0.234,0.238,0.234,0.237,0.75
01.04.2026 08:05:00.000 UTC,0.237,0.237,0.234,0.236,0.375
01.04.2026 08:10:00.000 UTC,0.236,0.236,0.235,0.235,0.44
01.04.2026 08:15:00.000 UTC,0.235,0.235,0.235,0.235,
01.04.2026 08:20:00.000 UTC,0.235,0.236,0.235,0.236,0.22
01.04.2026 08:25:00.000 UTC,0.236,0.236,0.236,0.236,0.22
01.04.2026 08:30:00.000 UTC,0.236,0.236,0.236,0.236,0.22
01.04.2026 08:35:00.000 UTC,0.236,0.236,0.236,0.236,0.11
01.04.2026 08:40:00.000 UTC,0.236,0.236,0.236,0.236,0.22
01.04.2026 08:45:00.000 UTC,0.236,0.236,0.236,0.236,0.44
01.04.2026 08:50:00.000 UTC,0.236,0.236,0.232,0.235,0.595
01.04.2026 08:55:00.000 UTC,0.231,0.235,0.231,0.234,0.485
01.04.2026 09:00:00.000 UTC,0.234,0.235,0.231,0.235,0.595
01.04.2026 09:05:00.000 UTC,0.234,0.235,0.233,0.235,1.43
01.04.2026 09:10:00.000 UTC,0.234,0.235,0.234,0.235,1.87
01.04.2026 09:15:00.000 UTC,0.235,0.235,0.235,0.235,
01.04.2026 09:20:00.000 UTC,0.235,0.235,0.232,0.235,0.155
01.04.2026 09:25:00.000 UTC,0.235,0.235,0.235,0.235,0.11
01.04.2026 09:30:00.000 UTC,0.236,0.236,0.235,0.236,0.55
01.04.2026 09:35:00.000 UTC,0.236,0.236,0.235,0.235,0.33
01.04.2026 09:40:00.000 UTC,0.235,0.235,0.235,0.235,0.11
01.04.2026 09:45:00.000 UTC,0.235,0.235,0.235,0.235,0.11
01.04.2026 09:50:00.000 UTC,0.236,0.236,0.235,0.236,1.4300000000000002
01.04.2026 09:55:00.000 UTC,0.236,0.236,0.232,0.235,0.8600000000000001
01.04.2026 10:00:00.000 UTC,0.236,0.236,0.235,0.235,1.1
01.04.2026 10:05:00.000 UTC,0.235,0.235,0.235,0.235,
01.04.2026 10:10:00.000 UTC,0.235,0.236,0.235,0.235,0.22
01.04.2026 10:15:00.000 UTC,0.235,0.235,0.235,0.235,
01.04.2026 10:20:00.000 UTC,0.235,0.236,0.235,0.235,0.66
01.04.2026 10:25:00.000 UTC,0.236,0.236,0.232,0.236,0.64
01.04.2026 10:30:00.000 UTC,0.236,0.236,0.236,0.236,0.33
01.04.2026 10:35:00.000 UTC,0.236,0.237,0.236,0.237,0.22
01.04.2026 10:40:00.000 UTC,0.236,0.237,0.236,0.236,0.77
01.04.2026 10:45:00.000 UTC,0.237,0.237,0.236,0.237,3.63
01.04.2026 10:50:00.000 UTC,0.236,0.237,0.236,0.237,0.66
01.04.2026 10:55:00.000 UTC,0.236,0.237,0.236,0.237,0.55
01.04.2026 11:00:00.000 UTC,0.237,0.237,0.236,0.236,0.11
01.04.2026 11:05:00.000 UTC,0.236,0.236,0.236,0.236,0.22
01.04.2026 11:10:00.000 UTC,0.235,0.236,0.235,0.236,0.33
01.04.2026 11:15:00.000 UTC,0.236,0.236,0.236,0.236,0.22
01.04.2026 11:20:00.000 UTC,0.235,0.236,0.235,0.236,0.66
01.04.2026 11:25:00.000 UTC,0.233,0.236,0.233,0.235,0.705
01.04.2026 11:30:00.000 UTC,0.235,0.235,0.235,0.235,
01.04.2026 11:35:00.000 UTC,0.235,0.236,0.235,0.235,0.44
01.04.2026 11:40:00.000 UTC,0.236,0.236,0.235,0.235,0.44
01.04.2026 11:45:00.000 UTC,0.236,0.236,0.236,0.236,0.11
